Total Length of Fwd Packets,Total Length of Bwd Packets,Label
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
8.0,2.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,20.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
8.0,2.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
18.0,11595.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
168.0,127.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
8.0,2.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,20.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
8.0,2.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,0.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,0.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
62.0,11576.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
0.0,6.0,PortScan
2.0,6.0,PortScan
2.0,6.0,PortScan
